Period,IDPROV,Province,Xcoord,Ycoord,IDDISTRICT,District,Event,Casualties,Injured,Missing,Affected,Displaced,House_HD,House_MD,House_SD,Flooded
March 2018,11,ACEH,96.91028,4.2251,1115,NAGAN RAYA,Whirlwind,1,,,0,,3,,,
March 2018,32,JAWA BARAT,107.6028,-6.91998,3201,BOGOR,Landslide,,,,17,,,,3,
March 2018,16,SUMATERA SELATAN,104.17052,-3.21413,1602,OGAN KOMERING ILIR,Whirlwind,,,,0,,1,,,
March 2018,14,RIAU,101.80779,0.51272,1409,ROKAN HILIR,Forest Fires,,,,0,,,,,
March 2018,33,JAWA TENGAH,110.20062,-7.25939,3318,PATI,Whirlwind,,,,0,,1,,17,
March 2018,33,JAWA TENGAH,110.20062,-7.25939,3318,PATI,Whirlwind,,,,0,,,17,,
March 2018,33,JAWA TENGAH,110.20062,-7.25939,3324,KENDAL,Whirlwind,,,,0,,1,,,
March 2018,11,ACEH,96.91028,4.2251,1101,SIMEULUE,Flood,,,,580,,,,,116
March 2018,33,JAWA TENGAH,110.20062,-7.25939,3302,BANYUMAS,Whirlwind,,,,84,6,,1,43,
March 2018,33,JAWA TENGAH,110.20062,-7.25939,3310,KLATEN,Whirlwind,,1,,0,,2,5,34,
March 2018,33,JAWA TENGAH,110.20062,-7.25939,3310,KLATEN,Whirlwind,,3,,0,,,1,,
March 2018,33,JAWA TENGAH,110.20062,-7.25939,3303,PURBALINGGA,Whirlwind,,,,6,6,,4,11,
March 2018,33,JAWA TENGAH,110.20062,-7.25939,3308,MAGELANG,Whirlwind,,1,,11,,4,,12,
March 2018,33,JAWA TENGAH,110.20062,-7.25939,3309,BOYOLALI,Whirlwind,,,,0,,,,2,
March 2018,32,JAWA BARAT,107.6028,-6.91998,3207,CIAMIS,Whirlwind,,,,0,,146,286,386,
March 2018,36,BANTEN,106.10883,-6.45625,3604,SERANG,Whirlwind,,,,5,,1,1,,
March 2018,32,JAWA BARAT,107.6028,-6.91998,3279,KOTA BANJAR,Whirlwind,,,,0,,87,492,326,
March 2018,32,JAWA BARAT,107.6028,-6.91998,3279,KOTA BANJAR,Whirlwind,,,,0,,1,12,21,
March 2018,64,KALIMANTAN TIMUR,116.4743,0.46538,6472,KOTA SAMARINDA,Flood,,,,27691,,,,,5170
March 2018,33,JAWA TENGAH,110.20062,-7.25939,3301,CILACAP,Flood,,1,,0,,,,11,
March 2018,33,JAWA TENGAH,110.20062,-7.25939,3301,CILACAP,Whirlwind,,,,4,,3,,,
March 2018,35,JAWA TIMUR,112.59767,-7.94595,3579,KOTA BATU,Whirlwind,,,,0,,,,3,
March 2018,33,JAWA TENGAH,110.20062,-7.25939,3301,CILACAP,Whirlwind,,1,,0,,,,11,
March 2018,64,KALIMANTAN TIMUR,116.4743,0.46538,6403,KUTAI KERTANEGARA,Flood,,,,15535,,,,,924
March 2018,76,SULAWESI BARAT,119.34408,-2.46158,7604,MAMUJU,Flood,,7,,3364,97,1,,,1089
March 2018,73,SULAWESI SELATAN,119.96738,-4.7654,7309,PANGKAJENE KEPULAUAN,Whirlwind,,,,0,,6,22,18,
March 2018,73,SULAWESI SELATAN,119.96738,-4.7654,7310,BARRU,Flood,,,,0,,3,,,400
March 2018,32,JAWA BARAT,107.6028,-6.91998,3278,KOTA TASIKMALAYA,Whirlwind,,,,0,,,,18,
March 2018,32,JAWA BARAT,107.6028,-6.91998,3209,CIREBON,Whirlwind,,,,0,,3,15,199,
March 2018,33,JAWA TENGAH,110.20062,-7.25939,3302,BANYUMAS,Whirlwind,,,,0,,,1,,
March 2018,33,JAWA TENGAH,110.20062,-7.25939,3305,KEBUMEN,Whirlwind,,1,,0,,,1,41,
March 2018,33,JAWA TENGAH,110.20062,-7.25939,3329,BREBES,Whirlwind,1,,,0,,,,,
March 2018,33,JAWA TENGAH,110.20062,-7.25939,3329,BREBES,Flood,,,,0,,,,,200
March 2018,35,JAWA TIMUR,112.59767,-7.94595,3575,KOTA PASURUAN,Flood,,,,4993,,,,,
March 2018,35,JAWA TIMUR,112.59767,-7.94595,3501,PACITAN,Whirlwind,,,,0,,,,5,
March 2018,35,JAWA TIMUR,112.59767,-7.94595,3512,SITUBONDO,Whirlwind,,,,0,,3,1,5,
March 2018,35,JAWA TIMUR,112.59767,-7.94595,3509,JEMBER,Flood,,,,0,,,,,20
March 2018,35,JAWA TIMUR,112.59767,-7.94595,3572,KOTA BLITAR,Whirlwind,,,,0,,,,1,
March 2018,36,BANTEN,106.10883,-6.45625,3604,SERANG,Whirlwind,,,,0,,,1,,
March 2018,32,JAWA BARAT,107.6028,-6.91998,3201,BOGOR,Whirlwind,,,,10,,,1,1,
March 2018,32,JAWA BARAT,107.6028,-6.91998,3201,BOGOR,Landslide,,,,4,,1,,,
March 2018,73,SULAWESI SELATAN,119.96738,-4.7654,7311,BONE,Landslide,,,,0,,,,1,
March 2018,33,JAWA TENGAH,110.20062,-7.25939,3312,WONOGIRI,Whirlwind,,,,0,,,3,2,
March 2018,35,JAWA TIMUR,112.59767,-7.94595,3503,TRENGGALEK,Landslide,,,,0,,,3,,
March 2018,35,JAWA TIMUR,112.59767,-7.94595,3503,TRENGGALEK,Whirlwind,,,,0,,,,15,
March 2018,35,JAWA TIMUR,112.59767,-7.94595,3503,TRENGGALEK,Landslide,,,,0,,,1,,
March 2018,16,SUMATERA SELATAN,104.17052,-3.21413,1613,MUSI RAWAS UTARA,Whirlwind,,,,0,,,,31,
March 2018,35,JAWA TIMUR,112.59767,-7.94595,3502,PONOROGO,Landslide,,,,2,2,1,,,
March 2018,32,JAWA BARAT,107.6028,-6.91998,3201,BOGOR,Whirlwind,,,,6,,,1,,
March 2018,63,KALIMANTAN SELATAN,115.44063,-3.01217,6302,KOTABARU,Whirlwind,,,,340,,8,16,44,
March 2018,76,SULAWESI BARAT,119.34408,-2.46158,7606,MAMUJU TENGAH,Flood,,,,390,,,,,130
March 2018,33,JAWA TENGAH,110.20062,-7.25939,3314,SRAGEN,Whirlwind,,,,5,5,,,1,
March 2018,35,JAWA TIMUR,112.59767,-7.94595,3509,JEMBER,Whirlwind,,1,,0,,,1,,
March 2018,32,JAWA BARAT,107.6028,-6.91998,3278,KOTA TASIKMALAYA,Whirlwind,,,,10,,,3,1,
March 2018,33,JAWA TENGAH,110.20062,-7.25939,3309,BOYOLALI,Landslide,,,,0,,,,1,
March 2018,64,KALIMANTAN TIMUR,116.4743,0.46538,6472,KOTA SAMARINDA,Flood,,,,620,,,,,
March 2018,32,JAWA BARAT,107.6028,-6.91998,3209,CIREBON,Whirlwind,,1,,0,,,,5,
March 2018,32,JAWA BARAT,107.6028,-6.91998,3201,BOGOR,Landslide,,,,0,,,,1,
March 2018,16,SUMATERA SELATAN,104.17052,-3.21413,1608,OGAN KOMERING ULU SELATAN,Flood,,,,0,,,,,3
March 2018,12,SUMATERA UTARA,99.05314,2.19191,1276,KOTA BINJAI,Whirlwind,,,,75,7,,,12,
March 2018,33,JAWA TENGAH,110.20062,-7.25939,3321,DEMAK,Whirlwind,,1,,0,,,,,
March 2018,33,JAWA TENGAH,110.20062,-7.25939,3316,BLORA,Whirlwind,,,,0,,,2,,
March 2018,16,SUMATERA SELATAN,104.17052,-3.21413,1610,OGAN ILIR,Flood,,,,0,,,,,742
March 2018,62,KALIMANTAN TENGAH,113.42482,-1.60397,6201,KOTAWARINGIN BARAT,Forest Fires,,,,0,,,,,
March 2018,35,JAWA TIMUR,112.59767,-7.94595,3515,SIDOARJO,Whirlwind,,,,0,,,,25,
March 2018,33,JAWA TENGAH,110.20062,-7.25939,3312,WONOGIRI,Landslide,,,,1,,,,3,
March 2018,63,KALIMANTAN SELATAN,115.44063,-3.01217,6311,BALANGAN,Flood,,,,55,,,,,10
March 2018,33,JAWA TENGAH,110.20062,-7.25939,3301,CILACAP,Whirlwind,,,,0,,,,1,
March 2018,33,JAWA TENGAH,110.20062,-7.25939,3374,KOTA SEMARANG,Flood,,,,306,,,,,79
March 2018,32,JAWA BARAT,107.6028,-6.91998,3218,PANGANDARAN,Whirlwind,,,,38,,,,12,
March 2018,64,KALIMANTAN TIMUR,116.4743,0.46538,6474,KOTA BONTANG,Flood,,,,5696,,,,,1962
March 2018,73,SULAWESI SELATAN,119.96738,-4.7654,7304,JENEPONTO,Flood,,,,0,,,,,
March 2018,32,JAWA BARAT,107.6028,-6.91998,3211,SUMEDANG,Landslide,,,,797,,,,58,
March 2018,16,SUMATERA SELATAN,104.17052,-3.21413,1610,OGAN ILIR,Whirlwind,,,,0,,2,,,
March 2018,16,SUMATERA SELATAN,104.17052,-3.21413,1610,OGAN ILIR,Flood,,,,0,,,,,47
March 2018,35,JAWA TIMUR,112.59767,-7.94595,3520,MAGETAN,Landslide,,,,0,,,1,,
March 2018,11,ACEH,96.91028,4.2251,1101,SIMEULUE,Flood,,,,125,,,,,25
March 2018,12,SUMATERA UTARA,99.05314,2.19191,1271,KOTA SIBOLGA,Flood,1,,,0,,,,,
March 2018,12,SUMATERA UTARA,99.05314,2.19191,1271,KOTA SIBOLGA,Landslide,2,1,,0,,3,,,
March 2018,13,SUMATERA BARAT,100.4671,-0.85066,1306,PADANG PARIAMAN,Flood,,,,0,,,,,27
March 2018,16,SUMATERA SELATAN,104.17052,-3.21413,1602,OGAN KOMERING ILIR,Flood,,,,510,,,,,102
March 2018,36,BANTEN,106.10883,-6.45625,3604,SERANG,Flood,,,,1596,,,,,194
March 2018,63,KALIMANTAN SELATAN,115.44063,-3.01217,6311,BALANGAN,Flood,,,,60,,,,,14
March 2018,94,PAPUA,138.50228,-3.94094,9420,KEEROM,Flood,,,,555,30,,,,105
March 2018,33,JAWA TENGAH,110.20062,-7.25939,3301,CILACAP,Whirlwind,,,,0,,,,1,
March 2018,32,JAWA BARAT,107.6028,-6.91998,3203,CIANJUR,Landslide,,,,0,,1,,,
March 2018,16,SUMATERA SELATAN,104.17052,-3.21413,1602,OGAN KOMERING ILIR,Flood,,,,455,,,,,91
March 2018,64,KALIMANTAN TIMUR,116.4743,0.46538,6474,KOTA BONTANG,Landslide,,,,5,,,,1,
March 2018,16,SUMATERA SELATAN,104.17052,-3.21413,1602,OGAN KOMERING ILIR,Flood,,,,0,,,,,5
March 2018,63,KALIMANTAN SELATAN,115.44063,-3.01217,6311,BALANGAN,Landslide,,,,8,,,,2,
March 2018,82,MALUKU UTARA,127.63524,0.70616,8201,HALMAHERA BARAT,Flood,,,,55,55,,,,
March 2018,16,SUMATERA SELATAN,104.17052,-3.21413,1602,OGAN KOMERING ILIR,Flood,,,,0,,,,,
March 2018,75,GORONTALO,122.37605,0.68682,7501,BOALEMO,Flood,,,,3500,,,,,
March 2018,11,ACEH,96.91028,4.2251,1117,BENER MERIAH,Whirlwind,,,,64,,,,16,
March 2018,35,JAWA TIMUR,112.59767,-7.94595,3520,MAGETAN,Whirlwind,,,,0,,,1,,
March 2018,33,JAWA TENGAH,110.20062,-7.25939,3323,TEMANGGUNG,Whirlwind,,,,2,2,,1,37,
March 2018,74,SULAWESI TENGGARA,122.07208,-4.12542,7408,KOLAKA UTARA,Flood,,,,0,,3,,,
March 2018,73,SULAWESI SELATAN,119.96738,-4.7654,7326,TORAJA UTARA,Whirlwind,,,,0,,1,1,,
March 2018,16,SUMATERA SELATAN,104.17052,-3.21413,1602,OGAN KOMERING ILIR,Whirlwind,,,,0,,1,,,
March 2018,16,SUMATERA SELATAN,104.17052,-3.21413,1601,OGAN KOMERING ULU,Whirlwind,,,,0,,4,,167,
March 2018,74,SULAWESI TENGGARA,122.07208,-4.12542,7408,KOLAKA UTARA,Landslide,,1,1,5,5,3,,,
March 2018,33,JAWA TENGAH,110.20062,-7.25939,3308,MAGELANG,Whirlwind,,,,0,,,,1,
March 2018,35,JAWA TIMUR,112.59767,-7.94595,3505,BLITAR,Whirlwind,1,1,,200,,,38,,
March 2018,35,JAWA TIMUR,112.59767,-7.94595,3516,MOJOKERTO,Whirlwind,,1,,0,,,,15,
March 2018,35,JAWA TIMUR,112.59767,-7.94595,3509,JEMBER,Whirlwind,,,,0,,,1,,
March 2018,35,JAWA TIMUR,112.59767,-7.94595,3510,BANYUWANGI,Flood,,,,0,,1,,,
March 2018,74,SULAWESI TENGGARA,122.07208,-4.12542,7408,KOLAKA UTARA,Landslide,,1,1,0,,3,,,
March 2018,15,JAMBI,102.71981,-1.69842,1501,KERINCI,Flood,,,,186,,,,,41
April 2018,33,JAWA TENGAH,110.20062,-7.25939,3307,WONOSOBO,Volcano Eruption,,56,,178,,,,,
April 2018,11,ACEH,96.91028,4.2251,1105,ACEH TIMUR,Whirlwind,,,,26,,1,,1,
April 2018,32,JAWA BARAT,107.6028,-6.91998,3209,CIREBON,Whirlwind,,,,0,,,,25,
April 2018,11,ACEH,96.91028,4.2251,1101,SIMEULUE,Landslide,,,,8,,,,,
April 2018,16,SUMATERA SELATAN,104.17052,-3.21413,1674,KOTA LUBUK LINGGAU,Whirlwind,,,,0,,,,3,
April 2018,62,KALIMANTAN TENGAH,113.42482,-1.60397,6202,KOTAWARINGIN TIMUR,Forest Fires,,,,0,,,,,
April 2018,34,DI YOGYAKARTA,110.4458,-7.89495,3404,SLEMAN,Landslide,2,4,,0,,,,,
April 2018,17,BENGKULU,102.33675,-3.55258,1708,KEPAHIANG,Flood,,,,0,,,,,9
April 2018,16,SUMATERA SELATAN,104.17052,-3.21413,1671,KOTA PALEMBANG,Whirlwind,,,,0,,3,,,
April 2018,33,JAWA TENGAH,110.20062,-7.25939,3312,WONOGIRI,Whirlwind,,,,0,,,,,
April 2018,35,JAWA TIMUR,112.59767,-7.94595,3511,BONDOWOSO,Landslide,,,,0,,3,,,
April 2018,35,JAWA TIMUR,112.59767,-7.94595,3515,SIDOARJO,Whirlwind,,,,0,,,,1,
April 2018,35,JAWA TIMUR,112.59767,-7.94595,3516,MOJOKERTO,Whirlwind,,,,0,,,,1,
April 2018,15,JAMBI,102.71981,-1.69842,1501,KERINCI,Whirlwind,1,,,221,,,,66,
April 2018,35,JAWA TIMUR,112.59767,-7.94595,3529,SUMENEP,Whirlwind,,,,0,,,28,,
April 2018,18,LAMPUNG,105.02009,-4.91748,1807,WAY KANAN,Whirlwind,1,,,0,,3,10,68,
April 2018,33,JAWA TENGAH,110.20062,-7.25939,3301,CILACAP,Flood,,,,75,75,,,,44
April 2018,33,JAWA TENGAH,110.20062,-7.25939,3301,CILACAP,Whirlwind,,,,0,,,,1,
April 2018,32,JAWA BARAT,107.6028,-6.91998,3206,TASIKMALAYA,Landslide,,,,25,25,,,10,
April 2018,32,JAWA BARAT,107.6028,-6.91998,3203,CIANJUR,Whirlwind,,,,64,,7,10,15,
April 2018,11,ACEH,96.91028,4.2251,1116,ACEH JAYA,Flood,,,,350,,,,,80
April 2018,35,JAWA TIMUR,112.59767,-7.94595,3516,MOJOKERTO,Whirlwind,,,,0,,,,1,
April 2018,33,JAWA TENGAH,110.20062,-7.25939,3318,PATI,Flood,,,,0,,,,,255
April 2018,32,JAWA BARAT,107.6028,-6.91998,3209,CIREBON,Whirlwind,,,,30,,1,,14,
April 2018,33,JAWA TENGAH,110.20062,-7.25939,3317,REMBANG,Whirlwind,,,,0,,,,11,
April 2018,33,JAWA TENGAH,110.20062,-7.25939,3328,TEGAL,Landslide,,,,0,,1,,,
April 2018,17,BENGKULU,102.33675,-3.55258,1702,REJANG LEBONG,Flood,,,,0,,,,,
April 2018,18,LAMPUNG,105.02009,-4.91748,1801,LAMPUNG BARAT,Flood,,,,275,,,,,55
April 2018,18,LAMPUNG,105.02009,-4.91748,1803,LAMPUNG SELATAN,Flood,1,3,,8,8,,,25,55
April 2018,32,JAWA BARAT,107.6028,-6.91998,3275,KOTA BEKASI,Flood,,,,1900,,,,,380
April 2018,32,JAWA BARAT,107.6028,-6.91998,3202,SUKABUMI,Whirlwind,,3,,0,,,,,
April 2018,32,JAWA BARAT,107.6028,-6.91998,3278,KOTA TASIKMALAYA,Whirlwind,,,,0,,1,,,
April 2018,35,JAWA TIMUR,112.59767,-7.94595,3505,BLITAR,Landslide,,1,,0,,,,,
April 2018,18,LAMPUNG,105.02009,-4.91748,1871,KOTA BANDAR LAMPUNG,Landslide,,,,14,14,,2,,
April 2018,36,BANTEN,106.10883,-6.45625,3604,SERANG,Whirlwind,,,,10,,2,,,
April 2018,32,JAWA BARAT,107.6028,-6.91998,3218,PANGANDARAN,Drought,,,,11935,,,,,
April 2018,63,KALIMANTAN SELATAN,115.44063,-3.01217,6305,TAPIN,Landslide,,,,0,,,,,
April 2018,32,JAWA BARAT,107.6028,-6.91998,3202,SUKABUMI,Whirlwind,,,,12,,,2,2,
April 2018,33,JAWA TENGAH,110.20062,-7.25939,3323,TEMANGGUNG,Landslide,,,,10,,,,2,
April 2018,61,KALIMANTAN BARAT,111.12557,-0.08443,6103,LANDAK,Flood,,,,0,,,1,,58
April 2018,73,SULAWESI SELATAN,119.96738,-4.7654,7314,SIDENRENG RAPPANG,Whirlwind,,,,0,,2,2,7,
April 2018,13,SUMATERA BARAT,100.4671,-0.85066,1308,LIMA PULUH KOTA,Flood,,,,0,,,,,
April 2018,32,JAWA BARAT,107.6028,-6.91998,3279,KOTA BANJAR,Whirlwind,1,,,0,,3,4,4,
April 2018,63,KALIMANTAN SELATAN,115.44063,-3.01217,6301,TANAH LAUT,Whirlwind,,,,68,,,15,,
April 2018,35,JAWA TIMUR,112.59767,-7.94595,3509,JEMBER,Whirlwind,,1,,0,,1,1,5,
April 2018,32,JAWA BARAT,107.6028,-6.91998,3214,PURWAKARTA,Landslide,,,,5,5,1,,,
April 2018,12,SUMATERA UTARA,99.05314,2.19191,1211,KARO,Volcano Eruption,,,,0,,,,,
April 2018,64,KALIMANTAN TIMUR,116.4743,0.46538,6409,PENAJAM PASER UTARA,Flood,,,,534,,,3,,
April 2018,61,KALIMANTAN BARAT,111.12557,-0.08443,6103,LANDAK,Whirlwind,,,,0,,,,,
April 2018,32,JAWA BARAT,107.6028,-6.91998,3203,CIANJUR,Flood,,,,20,20,5,,,
April 2018,32,JAWA BARAT,107.6028,-6.91998,3201,BOGOR,Landslide,,,,5,5,,3,,
April 2018,32,JAWA BARAT,107.6028,-6.91998,3201,BOGOR,Flood,1,,,27,27,7,,,
April 2018,32,JAWA BARAT,107.6028,-6.91998,3201,BOGOR,Flood,,,,5,5,,3,,
April 2018,32,JAWA BARAT,107.6028,-6.91998,3271,KOTA BOGOR,Flood,,,,7,,,,,
April 2018,32,JAWA BARAT,107.6028,-6.91998,3205,GARUT,Flood,,,,0,,,,,
April 2018,32,JAWA BARAT,107.6028,-6.91998,3271,KOTA BOGOR,Landslide,,,,19,,,5,,
April 2018,32,JAWA BARAT,107.6028,-6.91998,3271,KOTA BOGOR,Landslide,,,,5,,,,,
April 2018,35,JAWA TIMUR,112.59767,-7.94595,3503,TRENGGALEK,Flood,,,,0,,,,,
April 2018,33,JAWA TENGAH,110.20062,-7.25939,3302,BANYUMAS,Flood,,,,0,,,,,
April 2018,35,JAWA TIMUR,112.59767,-7.94595,3503,TRENGGALEK,Landslide,,,,0,,,,1,
April 2018,11,ACEH,96.91028,4.2251,1106,ACEH TENGAH,Whirlwind,,1,,15,,,3,,
April 2018,11,ACEH,96.91028,4.2251,1106,ACEH TENGAH,Flood,,,,35,35,,,,
April 2018,32,JAWA BARAT,107.6028,-6.91998,3203,CIANJUR,Landslide,,,,18,18,,3,,
April 2018,32,JAWA BARAT,107.6028,-6.91998,3203,CIANJUR,Whirlwind,,,,0,,,3,45,
April 2018,32,JAWA BARAT,107.6028,-6.91998,3278,KOTA TASIKMALAYA,Landslide,,,,0,,,,1,
April 2018,33,JAWA TENGAH,110.20062,-7.25939,3310,KLATEN,Whirlwind,,,,0,,1,,19,
April 2018,32,JAWA BARAT,107.6028,-6.91998,3278,KOTA TASIKMALAYA,Whirlwind,,,,2,,,,1,
April 2018,35,JAWA TIMUR,112.59767,-7.94595,3505,BLITAR,Landslide,,,,3,,1,,,
April 2018,35,JAWA TIMUR,112.59767,-7.94595,3518,NGANJUK,Landslide,,,,1100,,,,,
April 2018,32,JAWA BARAT,107.6028,-6.91998,3211,SUMEDANG,Landslide,,,,7,7,,1,,
April 2018,32,JAWA BARAT,107.6028,-6.91998,3211,SUMEDANG,Landslide,,,,5,5,,1,,
April 2018,33,JAWA TENGAH,110.20062,-7.25939,3312,WONOGIRI,Whirlwind,,,,0,,,,,
April 2018,35,JAWA TIMUR,112.59767,-7.94595,3518,NGANJUK,Landslide,,,,0,,,,1,
April 2018,33,JAWA TENGAH,110.20062,-7.25939,3374,KOTA SEMARANG,Whirlwind,,,,0,,,1,,
April 2018,32,JAWA BARAT,107.6028,-6.91998,3201,BOGOR,Flood,,,,0,,,,,
April 2018,33,JAWA TENGAH,110.20062,-7.25939,3304,BANJARNEGARA,Landslide,,,,0,,,,1,
April 2018,32,JAWA BARAT,107.6028,-6.91998,3217,BANDUNG BARAT,Landslide,,3,,53,50,1,,8,
April 2018,33,JAWA TENGAH,110.20062,-7.25939,3311,SUKOHARJO,Whirlwind,,,,0,,,,1,
April 2018,35,JAWA TIMUR,112.59767,-7.94595,3504,TULUNGAGUNG,Whirlwind,,,,1980,,,,445,
April 2018,35,JAWA TIMUR,112.59767,-7.94595,3509,JEMBER,Whirlwind,,2,,0,,,,,
April 2018,64,KALIMANTAN TIMUR,116.4743,0.46538,6409,PENAJAM PASER UTARA,Landslide,,,,370,185,,23,,
April 2018,32,JAWA BARAT,107.6028,-6.91998,3209,CIREBON,Landslide,1,,,0,,,,,
April 2018,32,JAWA BARAT,107.6028,-6.91998,3217,BANDUNG BARAT,Landslide,,,,45,45,,13,,
April 2018,51,BALI,115.13213,-8.36978,5101,JEMBRANA,Flood,,,,115,,,,,23
April 2018,35,JAWA TIMUR,112.59767,-7.94595,3504,TULUNGAGUNG,Landslide,,,,25,,2,3,,
April 2018,33,JAWA TENGAH,110.20062,-7.25939,3320,JEPARA,Whirlwind,,2,,0,,1,,,
April 2018,33,JAWA TENGAH,110.20062,-7.25939,3303,PURBALINGGA,Whirlwind,,,,15,,,,3,
April 2018,35,JAWA TIMUR,112.59767,-7.94595,3502,PONOROGO,Landslide,,,,0,,,1,,
April 2018,32,JAWA BARAT,107.6028,-6.91998,3218,PANGANDARAN,Whirlwind,,,,0,,4,,6,
April 2018,35,JAWA TIMUR,112.59767,-7.94595,3503,TRENGGALEK,Flood,,,,0,,,,,5
April 2018,35,JAWA TIMUR,112.59767,-7.94595,3503,TRENGGALEK,Landslide,,,,5,,,1,,
April 2018,73,SULAWESI SELATAN,119.96738,-4.7654,7313,WAJO,Whirlwind,,,,0,,,,,
April 2018,13,SUMATERA BARAT,100.4671,-0.85066,1306,PADANG PARIAMAN,Whirlwind,,,,5,,,1,,
April 2018,35,JAWA TIMUR,112.59767,-7.94595,3510,BANYUWANGI,Flood,,,,0,,,,,35
April 2018,33,JAWA TENGAH,110.20062,-7.25939,3305,KEBUMEN,Whirlwind,,,,5,,,,1,
April 2018,33,JAWA TENGAH,110.20062,-7.25939,3305,KEBUMEN,Landslide,,,,20,,,,4,
April 2018,11,ACEH,96.91028,4.2251,1112,ACEH BARAT DAYA,Whirlwind,,,,0,,1,,,
April 2018,51,BALI,115.13213,-8.36978,5107,KARANGASEM,Volcano Eruption,,,,0,,,,,
April 2018,63,KALIMANTAN SELATAN,115.44063,-3.01217,6306,HULU SUNGAI SELATAN,Whirlwind,,,,14,,,,4,
April 2018,18,LAMPUNG,105.02009,-4.91748,1871,KOTA BANDAR LAMPUNG,Landslide,,,,0,,,2,,
April 2018,62,KALIMANTAN TENGAH,113.42482,-1.60397,6201,KOTAWARINGIN BARAT,Whirlwind,,,,0,,1,,,
April 2018,11,ACEH,96.91028,4.2251,1112,ACEH BARAT DAYA,Flood,,,,0,,,,,
April 2018,35,JAWA TIMUR,112.59767,-7.94595,3526,BANGKALAN,Whirlwind,,,,0,,,2,7,
April 2018,32,JAWA BARAT,107.6028,-6.91998,3202,SUKABUMI,Whirlwind,,,,400,80,,7,57,
April 2018,32,JAWA BARAT,107.6028,-6.91998,3201,BOGOR,Flood,,,,60,8,,,,14
April 2018,32,JAWA BARAT,107.6028,-6.91998,3201,BOGOR,Landslide,,,,8,3,,1,,
April 2018,32,JAWA BARAT,107.6028,-6.91998,3201,BOGOR,Whirlwind,,,,4,,,1,,
April 2018,32,JAWA BARAT,107.6028,-6.91998,3202,SUKABUMI,Whirlwind,,,,4,,,1,,
April 2018,32,JAWA BARAT,107.6028,-6.91998,3201,BOGOR,Flood,,,,165,25,5,,,23
April 2018,32,JAWA BARAT,107.6028,-6.91998,3201,BOGOR,Whirlwind,,,,29,,,1,3,
April 2018,11,ACEH,96.91028,4.2251,1107,ACEH BARAT,Flood,,,,523,,,,,183
April 2018,13,SUMATERA BARAT,100.4671,-0.85066,1307,AGAM,Flood,,,,0,,,,,3
April 2018,32,JAWA BARAT,107.6028,-6.91998,3201,BOGOR,Landslide,,,,12,,,,1,
April 2018,33,JAWA TENGAH,110.20062,-7.25939,3324,KENDAL,Whirlwind,,,,0,,1,,,
April 2018,32,JAWA BARAT,107.6028,-6.91998,3271,KOTA BOGOR,Landslide,,,,0,,,2,,
April 2018,36,BANTEN,106.10883,-6.45625,3604,SERANG,Flood,,,,0,,,,,9
April 2018,35,JAWA TIMUR,112.59767,-7.94595,3503,TRENGGALEK,Landslide,,,,0,,,,,
April 2018,63,KALIMANTAN SELATAN,115.44063,-3.01217,6304,BARITO KUALA,Whirlwind,,,,11,,1,2,,
April 2018,12,SUMATERA UTARA,99.05314,2.19191,1211,KARO,Volcano Eruption,,,,0,,,,,
April 2018,52,NUSA TENGGARA BARAT,117.50748,-8.60668,5272,KOTA BIMA,Drought,,,,529011,,,,,
April 2018,82,MALUKU UTARA,127.63524,0.70616,8201,HALMAHERA BARAT,Earthquake,,,,0,,,,7,
April 2018,75,GORONTALO,122.37605,0.68682,7505,GORONTALO UTARA,Flood,,,,1050,,3,,,210
April 2018,35,JAWA TIMUR,112.59767,-7.94595,3517,JOMBANG,Whirlwind,,,,20,,,,6,
April 2018,73,SULAWESI SELATAN,119.96738,-4.7654,7313,WAJO,Whirlwind,,,,9,,2,,1,
April 2018,32,JAWA BARAT,107.6028,-6.91998,3271,KOTA BOGOR,Flood,,,,57,,,,,18
April 2018,71,SULAWESI UTARA,124.7604,1.17385,7106,MINAHASA UTARA,Landslide,,3,,0,,,,,
April 2018,32,JAWA BARAT,107.6028,-6.91998,3271,KOTA BOGOR,Landslide,,,,0,,,,1,
April 2018,73,SULAWESI SELATAN,119.96738,-4.7654,7309,PANGKAJENE KEPULAUAN,Whirlwind,,,,25,,,3,2,
April 2018,32,JAWA BARAT,107.6028,-6.91998,3201,BOGOR,Flood,,,,8,,4,,,
April 2018,71,SULAWESI UTARA,124.7604,1.17385,7106,MINAHASA UTARA,Landslide,2,1,,0,,,,,
April 2018,13,SUMATERA BARAT,100.4671,-0.85066,1308,LIMA PULUH KOTA,Flood,,,,5,5,,,,10
April 2018,15,JAMBI,102.71981,-1.69842,1572,KOTA SUNGAI PENUH,Landslide,,,,15,15,6,,,
April 2018,32,JAWA BARAT,107.6028,-6.91998,3201,BOGOR,Whirlwind,,,,78,,,,19,
April 2018,35,JAWA TIMUR,112.59767,-7.94595,3504,TULUNGAGUNG,Whirlwind,,,,0,,,,18,
April 2018,35,JAWA TIMUR,112.59767,-7.94595,3517,JOMBANG,Whirlwind,,,,0,,,,5,
April 2018,35,JAWA TIMUR,112.59767,-7.94595,3509,JEMBER,Whirlwind,,,,0,,1,,,
April 2018,33,JAWA TENGAH,110.20062,-7.25939,3310,KLATEN,Whirlwind,,,,0,,,,9,
